PC1,PC2
0.7068071345962816,-0.37135563357110113
-0.4472140869627753,-1.253191137734353
1.5326890010468779,-1.426011138083418
1.6092740293633083,-0.2879576231433796
1.0757023394974428,-0.2633552829001573
-0.7996961052215739,0.2484144807645868
-1.548535708377069,-0.15755296054686388
-0.21775902166956326,0.4621518634874441
0.4162519979711601,-0.5778945916634888
-0.5009998374521305,-0.40019798103830784
0.5871713500776118,1.6727547992863567
-1.149106673517218,-0.368003678773153
0.1817359031850637,1.886564119439335
-2.268275031518252,0.2798766102167559
0.1596310782414348,-0.2562857028406975
2.4049082845356446,-0.3090307288230454
-0.8012236944562122,2.4690052978008796
0.04217384526212694,0.807765635341033
-0.5115132569056755,0.043145411037775486
-1.3976203809991683,1.999654675772069
1.177744410653371,0.5709294857570998
1.9496274838167582,-0.8140488022906714
-0.2940924077652517,1.4829359499715435
1.0876126216430373,1.0171751557818096
-1.6582748333946222,-0.722640636068002
0.3973585522015196,1.4103177364993973
-1.2052481306871836,0.10070868746190398
-0.1835147537742847,-0.6628685704098554
-0.12196564091594145,1.755892206139767
0.5868489393272308,-0.46902549144626693
-2.1479945326029157,0.16559940518422286
-0.12639473129346387,0.6639541374605442
0.8824077562457613,-0.5373588745172888
0.0028747911054748387,-1.2248872170990133
-0.33142752427521327,0.28835159147149775
1.2349067234260578,-0.8884151078141831
-2.3758639354238866,-0.686673885587938
0.13589987789273156,1.0265011655763239
0.4466660018568731,1.4306408932980705
-0.5155320483788092,-0.2809464887215992
-0.9174434417914664,-0.19586490875118553
-1.011785242002592,-0.8336979786744577
2.0762686389571603,0.5728824445036623
0.8284609739761049,0.4321552181595987
-1.0170505147456455,-0.331674156832906
-1.215997283671901,-0.788292759199447
0.14258655153411748,0.8713570930566651
-0.15182901659277467,-0.8291289572197009
1.0470513653346456,0.5593545064718206
0.22945384112787984,3.0024120131897765
-0.027279906917139093,0.16719344175808054
-1.258000452778011,-0.711106357405134
1.0124989228815608,1.507217493522378
-0.6560168216375757,0.054222968865035956
-3.4487617038299154,-0.9952912660712301
-0.9815209664042004,-0.6235724504587309
-0.5621262939804649,0.39796084702598633
-0.3357032806884089,0.06343885140368327
0.7611190348046646,1.0071116185723294
1.1077378127900757,0.3277937604541735
-1.551453174134063,0.046579288057076604
0.6849521372625044,1.5053230188474043
1.5479895104414996,-0.8771544189324
0.8007624367857249,1.5597639845603568
0.984666231841111,-0.8606997991998215
-0.11159001915081654,1.9331939370091642
-0.23533939311872648,3.036666114169344
0.18528124637653978,0.2384157410941816
1.5870950804831607,-1.8591217520596244
-1.0396659117860734,-0.23872611349100079
1.6992383340750645,-0.3792767725431494
-0.8451943226062489,-1.898776151195045
0.8164010761065514,-0.7884813399329416
1.0202303898551495,1.9047676373420215
-1.0059911000556776,0.5721303917755951
3.9348926406104323,-2.5914900299032646
-0.40284228198531435,-0.1374483631816676
-0.6282221891836726,1.7059491536140452
-2.1594253386155287,0.04642330150123643
-0.08962264696784808,0.44332446826844185
0.27000880485054524,0.03526752444869634
-0.1568840064639558,-1.209844139276801
-0.5561801540744435,0.08467757345318219
0.14291025777227587,0.14579432096520234
0.39660870108994917,2.950147014783971
-0.2645977797830221,2.9573561435576443
0.17356245201318474,0.1062294227581243
-2.910692531609763,0.1114981687663247
1.1534652578399844,-0.23269102709192843
0.34094167783963675,0.9255838884011431
-0.11604105383752869,1.4368392914608294
1.0377292139776566,0.17803042825343723
1.2554730122617486,1.0543528426969857
-1.0039618534141919,1.3806084649574968
-1.250712566355446,1.2086611626037094
0.3867186539227147,-1.4701920973704399
-0.6760378208872238,-1.5247258155566035
0.3149395124437685,0.5477025001605875
1.6532721529181091,-0.13543596278873796
-0.3954249159419702,0.24831169574542583
-0.449725141505089,1.3384807142003574
3.145414643612936,-0.8515317967239783
0.6792312732500614,0.3293507925586523
1.8269759027709769,0.8415615523444158
0.21335552386157872,1.18205337333771
-1.3599361716542804,-0.6025006036206383
0.32679991467521796,1.5665469292659961
0.23484241691849586,1.433731405511913
0.7829007854266179,-0.3581387311405779
0.24644728256645002,1.6418184435087444
0.44547731491987946,1.535874157334534
0.5594928990423328,-0.050569666615827236
-0.26935845278630044,0.6283310643081859
0.5779040396619823,1.7643518434416323
0.3196939843320383,0.4894954859571886
-1.2972068073340788,-0.7681207062110482
0.9765622393240627,0.49075295509530803
1.4166956077353297,1.2003512537426293
-0.29752362106154573,-0.7055636093963485
0.9737087458858,1.444270375975803
-1.733030928549178,-0.47259087623003704
0.5809561538326519,1.1462709528224906
-0.4348168238990176,-1.3842252782298818
-0.16188329425450826,0.23608110405002175
-1.153128660548459,-0.9605562979398343
-0.6843786297171308,2.004433777101456
1.122900692548424,0.9013742892314481
-1.0797574941321937,-0.6139150459752303
-1.0820116011368952,-0.9107483100001216
-0.7282072787487841,-0.1102133288615828
-0.3934769455358484,-1.000493767971167
2.619340817457281,-2.601773735100451
-0.6019615174374702,1.9081017505856839
-1.2218143060871318,-0.9942076401018598
-0.5406994901785062,-0.35770576371516427
1.2261107623798546,-0.15047667592963376
-0.13016459324414378,-1.1063697149567682
-0.7238328563330912,-0.27850209122594993
0.27188679711253927,-0.08716854435615998
-1.5636821657265312,0.29434512183041217
0.18213822338539631,-0.4101913621890271
0.38348681774322346,0.25302198275894283
-0.07238140588319211,-0.17948918983869283
-0.020890693940724174,0.6041596819736538
-0.40818619027015907,-1.7025668329967385
1.1630008607394646,0.5300277081432331
1.0391435383384744,-0.10590951085267289
1.0499224192020613,-0.1021855713948106
0.18343030656564907,-1.1521686120090509
-1.387152703352808,1.4735182870092478
3.4020101023938105,0.599205747135494
0.26159535354835517,-0.5481041406879656
-1.3232199764205257,-0.9873210261024461
-0.35836038515902946,-0.7001272182567159
-0.26271135239797916,-1.3195936142580487
0.07238066770918633,-0.8179476180979017
1.0254281331793114,-0.8921244622166293
-1.404480346410664,-0.26771820662711754
0.8521914514047131,1.7715834553083607
1.3872973657119654,1.615893462051449
-0.6142253732482884,-0.46478944142926837
-0.6292327242808096,-0.36227818299067127
2.0484594994506775,0.8835094469350754
0.8618149494469606,-0.7099818216714233
0.25550495919306504,1.9439150513138461
-0.6900689912233648,0.2721300571117375
0.6350532448678622,0.20231228334231283
-0.1269216965966173,0.8096392817084314
-1.6853464707319175,0.3034727283524843
-0.8726799417217621,-1.129340195471167
1.6363915063712144,-1.2468052537851113
2.5224672297664132,-1.240796094634625
1.4939497740130987,0.03861119717175557
2.013248988034732,0.2733934787408482
-0.37374051275376174,1.6577486928417073
0.6666881709218163,1.682195805098017
0.42993482379495007,1.6947462837794693
0.7740850590941152,0.37117079420528276
0.4123011542267402,-0.5340135093907722
-0.8740565923208492,-1.2750252111026648
-0.32256045887342466,-1.754843562347371
-0.35348725121391633,0.1423420386452507
0.2422088044270724,-0.2914694270260778
0.913870547328872,0.2587164323375297
3.7945220327923654,-1.7398418999121001
-0.24625705078881371,0.11421112307042965
0.6540857909295,1.218474283360573
-1.9456972257416598,-1.6081371421887094
0.18176446615779293,-0.5777543055363059
0.1426910024283553,0.443763427352865
-0.43335855821497216,-1.0511540557356243
0.3703481073512248,-0.33370951395691195
-1.5250052821517188,-0.8347260514667223
-0.7879335489742834,0.5284026903466068
1.1154027184830146,1.6141724332933844
0.875896627056097,-0.43246469901800444
-0.35753090547996186,-0.6888435628178582
-0.3845061109825536,-1.2770379358124415
0.8000295629619764,0.4485287976795638
0.2518837853311816,2.276046073215707
0.971776734699237,-1.308889837318943
-0.27014648226710025,-1.1380509243448422
-2.3094919063847543,0.1825580015393098
0.21142082913939167,-1.6859156696175917
-0.3683196206641314,-0.07543353047478743
1.5693321765124775,-0.822706118809902
1.8064591972832822,-0.24046152831929188
-2.179151249400412,-0.6277106415420133
